CUSTOMER_ID,Recency,CITY,GENDER,MARITAL_STATUS,CHILDREN_COUNT,AVG_AMT,AVG_QUANTITY,FREQ_SUBCAT,MEAN_PROFIT,AVERAGE_MONTHLY_SPENDING,DAY_DIFF,TOTAL_TRANS,AGE,MEMBER_MONTHS,SPEND_RANK
130960,6,10613,1,0,1,32.98863636,3.931818,2,7.078181818,120.0315773,143,44,28,45,0
134270,0,10613,0,0,0,35.33064516,4.16129,2,7.365476191,96.34075213,373,31,39,24,0
64452,14,10613,0,1,3,32.69736842,3.526316,2,6.568877551,102.7101179,424,38,45,42,0
63737,30,10613,0,0,0,28.33333333,3.025641,2,6.735119048,82.19559179,385,39,82,44,0
2958,0,10613,0,0,0,41.83783784,4.972973,2,7.296491228,157.1649386,331,37,20,47,0
23818,8,10613,0,0,0,35.32222222,4.222222,2,6.498461539,148.3289197,133,45,40,30,0
152241,4,10613,0,3,0,39.10294118,4.058824,2,7.784065934,143.8403611,106,34,27,20,0
111698,16,10613,0,3,0,34.23484848,3.909091,2,6.65505618,101.1239747,100,33,37,14,0
130765,3,10613,2,1,1,35.46,3.94,2,6.841221374,189.7940582,45,50,69,24,0
1804,6,10613,1,3,0,34.58695652,3.804348,2,6.563414634,139.4115731,129,46,32,37,0
107146,27,10613,0,3,0,36.24375,4.225,2,6.812068966,120.122202,113,40,71,52,0
35387,3,10613,2,0,0,33.32051282,3.974359,2,6.640686275,143.7741794,175,39,49,18,0
180824,2,10613,1,3,0,33.02272727,3.818182,2,6.53018018,118.2848075,303,44,64,35,0
102983,16,10613,0,0,0,39.875,4.21875,2,7.310674157,111.8130343,307,32,63,15,0
9287,7,10613,1,1,4,37.84558824,4.617647,2,6.672,154.8853781,221,34,82,23,0
75894,9,10613,2,0,0,40.92934783,4.978261,2,7.288686131,157.2619048,149,46,60,46,0
187318,3,10613,0,2,2,43.74264706,4.470588,2,7.990306122,160.419854,280,34,41,17,0
29129,5,10613,0,1,1,44.68292683,5.02439,2,7.018888889,170.014339,129,41,61,32,0
103169,4,10613,0,3,0,37.90322581,4.354839,2,7.380813954,92.71819892,332,31,78,47,0
192265,20,10613,0,3,0,39.69387755,4.469388,2,6.755,167.7254847,165,49,27,15,0
122168,12,10613,0,1,2,38,4.184211,2,8.005555556,104.6995583,45,38,75,48,0
32234,2,10613,0,0,0,36.70555556,3.866667,2,6.897580645,143.4453033,213,45,23,40,0
36456,26,10613,0,3,0,43.98387097,4.612903,2,7.476404494,167.6898671,138,31,24,19,0
96479,62,10613,1,0,0,42.64583333,4.444444,2,8.088834952,148.937378,156,36,70,43,0
118078,13,10613,0,2,4,37.81081081,3.621622,2,7.963953488,131.3485659,73,37,43,18,0
42380,48,10613,1,3,0,33.74137931,3.689655,2,7.277777778,78.33391879,31,29,29,48,0
4508,8,10613,0,1,2,46.92045455,4.818182,2,7.998561151,215.3805686,362,44,46,18,0
138665,56,10613,0,2,4,41.18589744,4.564103,2,8.596039604,150.8816985,166,39,64,28,0
60286,23,10613,0,3,0,40.18333333,3.866667,2,7.717307692,115.9420127,385,30,42,40,0
109213,6,10613,0,1,4,34.36046512,3.651163,2,6.785964912,113.8049938,405,43,54,31,0
83899,8,10613,0,0,0,40.6375,4.2,2,8.034433962,172.0212651,93,40,54,45,0
170865,17,10613,0,0,0,34.52358491,3.792453,2,7.672619048,126.5651477,140,53,46,24,0
37810,4,10613,1,3,0,38.50735294,3.911765,2,7.628571429,96.81062165,288,34,18,29,0
105449,4,10613,2,2,2,38.06862745,3.901961,2,7.648473282,147.0817293,281,51,31,34,0
1139,4,10613,0,2,2,39.95348837,5.186047,2,6.48951049,165.4044994,127,43,23,21,0
182855,3,10613,1,1,1,40.34883721,4.372093,2,6.769444444,152.1097159,474,43,18,25,0
153305,9,10613,0,1,4,39.31875,4.625,2,7.099579832,141.0235571,153,40,78,45,0
115460,6,10613,1,0,0,43.54651163,4.627907,2,7.700396825,165.6186349,125,43,66,22,0
137467,42,10613,1,1,5,31.9875,4.075,2,5.87184874,104.6900857,104,40,37,53,0
102892,2,10613,0,1,4,39.96428571,4.214286,2,7.020416667,181.2932169,133,42,50,46,0
119876,2,10613,0,1,0,37.01785714,3.5,2,8.601052632,124.9967762,502,42,73,46,0
72923,0,10613,1,0,0,36.58333333,4.125,2,6.579779412,142.1311733,26,48,21,44,0
57518,37,10613,0,0,0,35.03488372,4.465116,2,6.593410853,138.6241618,187,43,59,16,0
191540,0,10613,1,1,4,40.67105263,5.026316,2,7.648684211,137.1102044,225,38,50,54,0
169496,24,10613,2,0,0,27.22916667,3.472222,2,6.144117647,81.43548205,305,36,69,30,0
184222,31,10613,2,0,0,38.475,3.875,2,8.064851485,119.4114422,201,40,38,49,0
75062,2,10613,1,0,0,35.9296875,3.90625,2,7.389285714,102.8453826,173,32,29,43,0
82765,20,10613,0,0,0,34.99166667,4,2,7.195625,81.70984085,349,30,28,22,0
28360,0,10613,0,0,0,43.5304878,4.512195,2,7.731147541,167.4627465,212,41,20,36,0
29609,19,10613,1,0,0,40.06818182,4.522727,2,7.373046875,199.4135072,222,44,69,50,0
182013,14,10613,0,2,2,49.28571429,4.964286,2,8.204819277,154.7911691,171,28,69,30,0
2653,13,10613,1,1,1,38.71052632,4.263158,2,8.105050505,134.8715682,148,38,74,25,0
117155,43,10613,0,1,5,35.9921875,3.8125,2,7.534375,85.72222066,59,32,58,21,0
99565,3,10613,0,0,0,37.75757576,4.272727,2,6.362745098,175.4520672,70,33,45,19,0
19008,27,10613,1,0,0,39.80263158,4.368421,2,7.404245283,138.1559522,112,38,81,14,0
115084,22,10613,1,0,0,42.32926829,4.585366,2,7.127642276,160.1682026,407,41,76,38,0
137846,26,10613,1,2,2,38.08108108,4.135135,2,7.382653061,113.9263011,188,37,83,48,0
118038,2,10613,0,1,3,34.88461538,4.230769,2,6.178991597,116.2683443,238,39,63,32,0
37558,27,10613,1,1,2,38.53125,4.15625,2,8.666447368,80.01868534,279,32,60,27,0
96462,28,10613,1,2,1,40.47321429,4.232143,2,7.318831169,182.359735,330,56,24,40,0
8955,6,10613,1,0,1,35.46527778,3.638889,2,6.562244898,116.6528873,305,36,22,14,0
42174,17,10613,2,3,0,30.375,3.888889,0,6.563483146,90.53665603,262,36,32,48,0
149604,44,10613,1,1,2,33.79032258,3.806452,2,6.9725,83.78477347,321,31,51,16,0
130374,4,10613,1,0,0,29.83064516,3.225806,2,7.341044776,61.86032237,501,31,42,33,0
89899,6,10613,0,1,5,31.09375,3.15625,2,7.038194444,91.15828996,319,32,43,34,0
37802,22,10613,0,1,2,41.3125,4.285714,2,8.371428571,98.2406246,580,28,45,37,0
136250,31,10613,0,0,0,37.55405405,4.135135,2,7.269117647,123.3272813,216,37,21,38,0
102855,7,10613,0,0,0,41.3,4.166667,2,7.588690476,103.3560472,434,30,48,28,0
47332,5,10613,1,1,0,32.79878049,3.560976,2,7.246078431,125.1843457,144,41,32,27,0
37130,28,10613,1,1,2,36.33333333,4.076923,2,6.468018018,118.347486,395,39,65,30,0
106765,15,10613,2,1,0,33.10227273,3.818182,2,7.059545455,125.319808,26,44,60,38,0
72804,3,10613,1,2,2,36.64285714,4.204082,2,7.332442748,149.9087582,122,49,32,38,0
196599,5,10613,0,0,1,43.81481481,4.444444,2,7.490131579,155.4546578,25,27,78,37,0
18659,20,10613,0,2,1,31.66666667,3.454545,2,6.971518987,79.09526884,414,33,29,54,0
48117,35,10613,1,1,4,44.45918367,5.061224,2,7.930689655,207.9828823,175,49,51,55,0
50128,14,10613,0,2,2,37.85294118,3.911765,2,6.753191489,129.2487046,118,34,53,24,0
150957,7,10613,1,1,4,34.19375,4.075,2,6.486607143,103.5698402,182,40,57,28,0
168447,5,10613,0,1,2,39.08974359,4.282051,2,7.466203704,118.9452098,143,39,34,45,0
78576,12,10613,1,1,1,36.39473684,4.684211,2,6.461304348,138.7073572,21,38,48,18,0
948,7,10613,2,2,3,31.6744186,3.511628,2,6.94587156,114.8916184,213,43,71,49,0
179780,5,10613,1,1,2,33.30357143,3.761905,2,6.64587156,102.6434048,92,42,18,31,0
189765,16,10613,0,1,4,41.13020833,4.5,2,7.458571429,172.5836725,307,48,68,19,0
142245,29,10613,2,1,1,44.26315789,4.5,2,8.371698113,190.4242914,143,38,50,33,0
79925,13,10613,2,0,0,31.66666667,3.151515,2,6.954545455,86.09586598,88,33,75,30,0
179472,4,10613,0,1,3,39.5,4.435897,2,7.323451327,143.3316851,204,39,38,16,0
142951,10,10613,2,0,0,38.71428571,4.314286,2,7.127040816,142.1927387,92,35,47,28,0
192776,8,10613,1,1,0,43.74489796,4.285714,2,7.971804511,185.4378948,167,49,70,32,0
66088,5,10613,1,1,2,29.23913043,3.434783,2,6.031707317,111.3334538,347,46,39,15,0
99956,2,10613,0,1,4,28.16826923,3.173077,2,6.103333333,109.916097,178,52,40,30,0
50182,43,10613,0,2,1,34.8452381,3.809524,2,7.045454546,108.4299614,272,42,47,21,0
172794,2,10613,1,0,0,30.51136364,3.363636,2,6.235238095,91.42637255,132,44,49,30,0
118725,18,10613,0,1,1,34.1875,3.6875,2,6.781557377,132.3912517,78,48,17,20,0
177572,0,10613,1,0,0,30.5,3.192308,2,6.647520661,107.7754107,210,52,26,30,0
16931,16,10613,1,1,1,41.31395349,4.139535,2,7.598739496,156.8947117,200,43,78,41,0
178809,29,10613,2,0,0,37.77027027,3.918919,2,7.320792079,123.8394512,214,37,25,47,0
80868,24,10613,1,0,0,40.92105263,4.157895,2,8.796938776,114.0482189,440,38,68,33,0
98063,37,10613,0,3,0,36.32575758,4.212121,2,6.913829787,95.30418685,471,33,66,32,0
147150,6,10613,0,1,1,39.85416667,4.1875,2,7.902307692,159.1934787,574,48,36,18,0
160958,4,10613,1,0,0,41.01388889,4.5,2,8.374489796,133.2409934,130,36,29,21,0
148522,0,10613,0,0,1,33.79166667,3.729167,2,6.661023622,124.5512806,242,48,33,29,0
50980,28,10613,1,1,1,32.79545455,3.818182,2,6.650869565,119.6510276,114,44,23,49,0
149517,27,10613,0,1,4,37.88953488,3.813953,2,7.347787611,133.5273389,161,43,31,41,0
196713,5,10613,0,2,2,33.94642857,3.892857,2,6.621710526,115.8344517,211,28,69,17,0
172741,17,10613,0,0,0,37.11458333,4.0625,2,7.191984733,139.0399183,182,48,73,25,0
60858,7,10613,0,2,2,37.55555556,4.083333,2,6.87,122.1315985,293,36,42,22,0
28333,10,10613,2,1,4,35.47826087,4.26087,2,6.378030303,175.3506121,7,46,72,48,0
91148,30,10613,0,3,0,41.97142857,5.285714,0,6.910169492,155.9605263,179,35,42,39,0
43150,0,10613,1,0,0,45.94897959,4.693878,2,8.706923077,193.9972073,76,49,29,42,0
101275,10,10613,0,3,0,40.70731707,4.268293,2,7.034016393,132.7855288,408,41,74,44,0
159981,4,10613,0,1,0,42.84210526,4.368421,2,8.451428571,136.6990826,281,38,45,34,0
58933,12,10613,0,2,4,41.30645161,3.935484,2,8.485625,122.4822975,139,31,75,39,0
153658,38,10613,2,2,2,40.65,4.1,2,7.853738318,139.830527,90,40,58,23,0
180631,4,10613,1,0,0,35.79310345,3.862069,2,7.216883117,92.00841952,293,29,61,41,0
21685,43,10613,1,1,3,34.98888889,3.977778,2,6.628512397,132.5049972,297,45,48,50,0
59936,2,10613,1,1,2,41.88,4.6,2,7.605555556,99.3000623,598,25,65,19,0
42313,14,10613,0,0,1,41.30645161,4.322581,2,7.656593407,159.160067,145,31,21,49,0
75818,6,10613,0,0,0,39.71428571,4.4,2,7.681632653,131.7747902,81,35,37,38,0
145060,6,10613,0,1,1,37.80769231,4.410256,2,6.87948718,162.1340062,30,39,35,15,0
120733,5,10613,0,1,2,41.6875,4.775,2,7.724590164,150.9227414,256,40,65,37,0
117491,18,10613,2,0,0,34.35294118,3.558824,2,6.465934066,127.7825619,86,34,76,27,0
49518,46,10613,0,2,0,31.484375,3.53125,2,6.253703704,83.77464494,121,32,80,25,0
133025,18,10613,0,0,0,37.05405405,4.567568,0,6.401724138,120.5865329,115,37,23,14,0
44797,2,10613,0,1,2,29.95,4.166667,2,6.14691358,66.96979766,208,30,44,17,0
100850,5,10613,0,2,1,33.23780488,3.731707,2,7.076470588,120.6709218,275,41,80,16,0
25328,9,10613,1,0,0,36.26219512,4.487805,2,6.41,138.1523139,463,41,17,54,0
49991,3,10613,0,1,4,40.75531915,4.361702,2,7.124817518,160.3902439,283,47,71,15,0
83952,12,10613,0,1,0,40.51351351,4.459459,2,7.105045872,138.2494065,238,37,78,39,0
62753,12,10613,0,1,0,34.09090909,3.757576,2,6.240909091,98.93273872,203,33,56,48,0
5352,4,10613,0,2,0,33.10869565,4.021739,2,5.995454546,133.1268826,161,46,76,51,0
32699,16,10613,0,2,1,38.84285714,4.085714,2,7.630319149,109.0234838,325,35,46,19,0
182300,5,10613,1,2,3,33.07738095,3.738095,2,6.50733945,131.7897394,163,42,43,38,0
28551,8,10613,1,1,5,43.40243902,4.634146,2,7.910344828,167.9029547,101,41,64,36,0
102324,98,10613,0,0,0,33.16666667,4.066667,2,6.447058824,112.1959274,43,30,67,36,0
109522,15,10613,0,1,2,38.95121951,4.829268,2,6.305223881,134.8602385,43,41,66,30,0
48887,4,10613,0,0,0,39.75,4.071429,2,7.136637931,136.8977273,325,42,48,54,0
151640,9,10613,1,0,0,47.20258621,5.275862,2,7.749739583,256.1514861,189,58,55,50,0
68482,7,10613,2,1,2,37.10714286,4.375,2,7.053846154,176.8757285,123,56,44,16,0
166589,2,10613,1,0,0,37.38970588,4.147059,2,6.834946237,101.8801954,516,34,33,53,0
30147,4,10613,1,2,2,36.16176471,4.147059,2,6.5015,107.8222182,121,34,33,26,0
120255,2,10613,0,0,0,31.16875,3.4,2,6.99010989,87.97097765,279,40,68,40,0
19328,4,10613,0,1,2,34.61538462,3.820513,2,7.0295,108.7887985,126,39,20,49,0
54512,12,10613,0,2,2,34.27884615,3.961538,2,6.451056338,147.7160744,75,52,18,54,0
33708,6,10613,1,3,0,29.34868421,3.342105,2,6.309574468,72.65958445,36,38,47,20,0
88973,16,10613,1,3,0,35.6875,3.5625,2,7.0175,84.85549492,414,32,31,19,0
101419,14,10613,0,1,3,32.79032258,3.935484,2,6.47962963,90.6138545,343,31,75,19,0
38470,35,10613,1,1,2,36.3,3.9,2,6.387053571,125.3750188,396,40,44,29,0
224,16,10613,1,1,1,35.39189189,4.081081,2,7.092307692,141.979063,185,37,33,19,0
85391,5,10613,0,0,0,39.0125,4.7,2,6.414728682,142.0771673,218,40,31,36,0
21095,9,10613,0,0,0,41.06770833,4.291667,2,7.584108527,156.8896966,335,48,44,43,0
187505,39,10613,1,1,2,38.91176471,4,2,7.970454546,110.673269,379,34,63,32,0
86227,8,10613,0,0,0,39,4.458333,2,7.141605839,175.6640544,195,48,46,26,0
144569,5,10613,2,0,0,35.5125,3.975,2,7.683823529,113.7484505,297,40,80,19,0
39350,11,10613,0,1,1,35.48888889,4.022222,2,6.795967742,137.6117469,114,45,37,37,0
122732,16,10613,0,0,0,44.63636364,4.909091,2,7.122857143,169.5608947,203,33,30,38,0
109208,15,10613,1,1,1,41.39130435,4.891304,2,7.058510638,190.1552696,73,46,77,44,0
90948,2,10613,1,0,0,38.87837838,3.864865,2,6.7995,111.8015324,207,37,40,36,0
190280,6,10613,2,0,2,41.71212121,4.484848,2,7.15990099,161.0689483,21,33,79,22,0
181145,8,10613,1,0,0,31.6547619,3.785714,2,6.546017699,109.3320323,364,42,65,15,0
128521,2,10613,1,0,0,40.33783784,3.594595,2,9.360126582,100.0363916,244,37,27,43,0
185066,4,10613,2,1,2,37.06666667,3.777778,2,7.895575221,130.6630294,242,45,46,25,0
25671,10,10613,2,1,1,32.98717949,3.846154,2,6.25787037,104.9711228,336,39,41,28,0
20334,25,10613,0,2,4,30.94166667,3.666667,0,7.244927536,64.73627576,108,30,34,29,0
37240,14,10613,1,0,0,44.57142857,4.514286,2,7.892857143,175.5720132,264,35,45,45,0
8581,28,10613,1,1,2,27.50735294,3.205882,2,6.331707317,71.7151522,627,34,73,38,0
81940,4,10613,2,1,3,43.05882353,4.823529,2,7.953684211,120.6706441,452,34,25,42,0
126257,26,10613,1,1,2,52.55357143,5.321429,2,8.128409091,137.1108087,419,28,70,44,0
192118,0,10613,0,1,3,38.22058824,5.117647,0,6.393243243,135.9640108,162,34,48,41,0
57969,3,10613,1,3,0,32.0755814,3.906977,2,6.711304348,104.0952075,256,43,64,15,0
39428,10,10613,1,1,0,32.95945946,3.432432,2,6.865425532,123.5249075,114,37,28,35,0
111938,12,10613,2,1,0,39.11585366,4.414634,2,6.839669422,140.195341,149,41,36,27,0
178896,5,10613,1,0,2,39.32317073,3.829268,2,7.834285714,119.7571316,233,41,76,41,0
53142,0,10613,0,2,1,33.81428571,3.742857,2,7.145454546,82.96172644,156,35,57,16,0
69204,14,10613,0,0,1,41.4893617,4.574468,2,7.611594203,205.9394317,126,47,66,22,0
163517,27,10613,1,2,2,27.57954545,3.340909,2,6.237254902,90.27552048,183,44,59,51,0
83780,19,10613,0,0,0,34.08333333,3.74359,2,6.612135922,107.6373988,193,39,67,54,0
7257,13,10613,1,1,1,45.16666667,4.714286,2,8.184297521,186.8449919,169,42,42,38,0
111008,4,10613,0,0,1,43.30232558,4.813953,2,7.15962963,168.7172302,361,43,46,53,0
105716,0,10613,0,1,4,35.37195122,3.804878,2,7.05,143.9001122,138,41,52,33,0
43759,3,10613,1,3,0,40.29605263,4.263158,2,7.305769231,163.1193408,233,38,78,14,0
165762,9,10613,0,1,2,31.78571429,3.542857,2,6.601190476,83.32503483,78,35,77,43,0
161816,7,10613,1,0,0,28.47058824,3.323529,2,6.232941177,100.6969697,176,34,56,49,0
155266,12,10613,1,0,0,41.26973684,4.552632,2,7.101327434,143.3600402,135,38,54,15,0
191036,12,10613,1,0,0,30.39583333,3.895833,0,5.934814815,117.1215615,77,48,44,23,0
178661,4,10613,2,3,0,37.89473684,4.026316,2,7.717894737,136.1105902,187,38,56,32,0
104193,5,10613,1,0,0,39.125,4.068182,2,8.003448276,133.3470914,233,44,35,38,0
160508,18,10613,1,0,0,38.83536585,4.487805,2,6.578278689,124.5329035,249,41,70,41,0
25459,2,10613,0,2,2,28.54878049,3.707317,0,5.998130841,99.23172577,89,41,44,26,0
884,11,10613,1,1,4,43.93333333,4.3,2,8.610897436,133.6217743,127,30,68,17,0
175274,14,10613,1,0,0,30.19871795,3.589744,2,6.7359375,93.21152456,227,39,36,49,0
46400,4,10613,0,0,0,31.54444444,3.622222,2,6.35826087,109.7546249,121,45,75,15,0
152253,2,10613,0,0,0,37.48529412,3.941176,2,7.682022472,105.8073112,62,34,63,24,0
161158,38,10613,1,0,0,39.79326923,4.115385,2,8.389772727,175.190414,321,52,60,53,0
124700,19,10613,0,1,2,44.77272727,4.613636,2,7.427692308,170.9308408,468,44,60,41,0
147622,2,10613,0,1,2,41.33152174,4.913043,2,7.489788732,189.6477452,111,46,44,40,0
125058,2,10613,0,1,2,35.81818182,4.159091,2,6.759756098,139.2253045,236,44,83,39,0
149608,10,10613,0,1,2,37.15116279,4.348837,2,6.93907563,142.8405747,129,43,51,45,0
27181,0,10613,0,3,0,35.59302326,4.209302,2,7.007563025,124.2146695,122,43,59,28,0
67907,15,10613,0,1,2,26.46875,3.25,2,6.329452055,66.48717949,216,32,74,38,0
76425,25,10613,0,0,0,40.48863636,4.25,2,7.854583333,160.1292579,151,44,44,21,0
74729,14,10613,0,1,1,37.73611111,3.944444,2,7.529411765,174.9663955,233,54,54,53,0
95931,26,10613,1,0,0,30.26923077,3.358974,2,6.847252747,94.53573459,265,39,45,30,0
108935,16,10613,0,1,4,37.70454545,4,0,6.993277311,126.2253087,155,44,43,40,0
57298,3,10613,1,0,1,38.17567568,4.324324,2,7.137128713,119.8146059,154,37,34,28,0
68682,9,10613,2,2,2,40.30487805,4.243902,2,7.094782609,132.8421602,244,41,33,15,0
51592,0,10613,2,1,2,36,3.88,2,6.917537313,158.1646178,227,50,62,14,0
191021,26,10613,0,0,0,31.3255814,3.627907,2,7.19368932,105.8449595,105,43,47,22,0
55384,13,10613,0,0,0,47.77142857,5.742857,2,7.197435897,158.8299902,320,35,36,39,0
154507,9,10613,1,1,2,36.11290323,4.096774,2,6.715116279,94.53419665,305,31,75,54,0
138430,2,10613,0,1,0,41.13953488,4.302326,2,8.083913044,135.5461883,327,43,34,49,0
169599,26,10613,0,1,3,32.71153846,3.730769,2,7.016030534,140.0401567,114,52,73,22,0
91397,4,10613,1,1,2,33.58522727,3.840909,2,6.65,119.7334514,248,44,39,43,0
66779,0,10613,2,1,4,33.17142857,3.971429,2,6.645744681,87.55216314,512,35,42,20,0
6647,7,10613,0,1,3,39.69736842,4.342105,2,7.685714286,121.8432129,250,38,33,47,0
56583,18,10613,0,1,4,35.56382979,4.148936,2,6.271268657,134.8482148,55,47,34,54,0
146404,4,10613,1,0,0,42.39795918,5.346939,2,7.390645161,197.6305609,196,49,82,46,0
195480,14,10613,1,1,1,48.48026316,5.447368,2,7.89379845,200.4374314,141,38,71,21,0
164753,7,10613,1,2,4,34.38157895,3.736842,2,6.825,168.3373604,57,57,65,30,0
54026,24,10613,1,2,3,41.42857143,5,2,7.178104575,189.8059963,95,49,33,36,0
32805,11,10613,1,0,0,34.51388889,3.972222,2,7.384736842,103.5404667,367,36,37,51,0
94070,3,10613,0,3,0,43.83333333,5.138889,0,7.067886179,165.7521686,203,36,57,40,0
6578,3,10613,2,1,2,36.69642857,3.97619,2,7.669545455,129.2147873,166,42,58,51,0
168994,18,10613,0,0,0,30.22058824,3.294118,0,6.669620253,76.42887505,167,34,66,18,0
76555,4,10613,1,3,0,30.22916667,3.777778,2,6.508602151,87.04020035,218,36,30,33,0
88954,53,10613,1,1,1,37.07317073,4.390244,2,6.780487805,132.217012,165,41,61,35,0
126601,0,10613,0,0,0,36.41666667,4.0625,2,6.857692308,155.7029462,183,48,64,18,0
120760,24,10613,0,0,0,35.77659574,4.297872,2,6.344326241,155.6145713,31,47,59,19,0
178180,118,10613,1,1,3,37.65,4.266667,2,7.898734177,100.9110941,298,30,21,33,0
6043,7,10613,0,0,0,34.35526316,3.684211,2,6.811734694,125.9056954,410,38,80,31,0
71261,3,10613,1,1,2,41.87195122,4.634146,2,7.5,152.1819543,243,41,59,39,0
154288,14,10613,1,2,1,35.17763158,3.684211,2,7.363020833,106.9730992,218,38,68,49,0
173431,13,10613,1,3,0,38.39285714,4.47619,2,7.033333333,135.4371982,225,42,73,15,0
120273,7,10613,2,0,0,43.5,4.945946,2,6.650840336,153.4721089,409,37,51,38,0
145794,7,10613,0,3,0,38.5,4.333333,2,7.004230769,143.3552458,368,45,58,19,0
110871,70,10613,0,0,0,50.93269231,5.653846,2,8.104651163,133.923475,243,26,75,22,0
164582,26,10613,1,1,4,33.47222222,4,0,6.712244898,114.1041794,391,36,60,22,0
177374,26,10613,0,2,2,32.58536585,3.658537,2,6.496226415,99.78633373,371,41,75,18,0
47247,0,10613,0,0,0,36.38372093,3.488372,2,7.471,126.4862322,189,43,37,17,0
125044,0,10613,1,0,2,36.31081081,4.648649,2,6.243965517,138.6659185,328,37,76,17,0
131066,39,10613,0,3,0,36.33333333,3.809524,2,7.146491228,82.19157979,134,21,29,28,0
177470,31,10613,1,0,0,31.43,3.46,2,6.667213115,125.0442465,170,50,48,52,0
24989,4,10613,2,1,2,30.92156863,3.509804,2,7.308119658,110.819501,163,51,38,17,0
75242,12,10613,0,1,2,30.81081081,3.891892,2,5.586111111,105.4725032,99,37,44,54,0
140999,31,10613,2,2,3,35.25,3.933333,2,6.532352941,108.7913984,255,30,27,43,0
65961,5,10613,1,0,0,32.4625,3.75,2,6.613084112,109.2099985,301,40,42,25,0
104261,24,10613,0,3,0,33.71875,3.96875,2,7.018125,117.2566999,111,32,75,28,0
174566,3,10613,0,3,0,35.92857143,4.047619,2,6.625862069,142.2823055,222,42,54,37,0
141710,39,10613,1,1,2,41.43421053,4.684211,2,7.655607477,140.2313213,182,38,75,23,0
132987,53,10613,1,0,0,38.48684211,4.289474,2,6.944285714,131.415924,185,38,55,42,0
88740,14,10613,1,1,1,34.42741935,3.645161,2,7.388461539,88.44748533,231,31,65,33,0
39901,0,10613,1,1,4,33.08783784,3.324324,2,7.086516854,96.08252318,309,37,44,47,0
13593,18,10613,1,2,0,28.20689655,3.241379,2,6.515625,78.84415474,203,29,59,42,0
136805,3,10613,0,1,1,38.29268293,4.292683,2,6.875203252,183.807605,52,41,39,16,0
110554,5,10613,1,0,0,43.375,5.088235,2,7.691981132,143.9317751,227,34,41,29,0
143703,21,10613,1,0,0,51.921875,5.21875,2,8.042056075,216.2356024,58,32,61,23,0
55039,34,10613,1,1,4,33.44594595,4.216216,2,6.928217822,97.13695222,340,37,19,53,0
194664,36,10613,0,1,1,46.19444444,5,2,7.067032967,126.4400437,197,27,50,28,0
167382,13,10613,1,0,2,30.91891892,3.378378,2,6.606043956,128.8716414,204,37,29,25,0
13883,12,10613,2,2,2,40.09027778,4.472222,2,7.039622642,122.8718862,299,36,72,48,0
52956,42,10613,1,1,2,32.96551724,4.068966,2,6.175625,86.03201318,229,29,31,14,0
169611,14,10613,1,1,3,43.59659091,4.613636,2,7.659160305,172.8728806,270,44,61,55,0
5829,12,10613,0,1,2,37.06578947,3.763158,2,7.288659794,124.8597924,137,38,37,17,0
127977,12,10613,1,0,0,34.4125,3.6,2,7.187864078,108.4103414,227,40,77,41,0
180352,12,10613,1,1,2,38.97222222,5.111111,2,6.504166667,165.7011946,87,36,37,16,0
101030,9,10613,0,1,0,39.25714286,4.057143,2,6.932828283,141.8917535,129,35,61,40,0
102353,14,10613,2,2,2,35.53125,3.729167,2,7.090909091,128.9361109,215,48,52,44,0
54410,4,10613,1,1,3,40.19767442,4.27907,2,7.0628,141.335994,414,43,70,38,0
164353,0,10613,0,0,0,40.43333333,4.377778,2,7.003007519,168.1241513,262,45,42,26,0
172626,24,10613,1,0,0,29.85,2.971429,2,7.354,77.97399071,509,35,39,50,0
16295,7,10613,1,2,2,38.49456522,4.086957,2,7.218110236,137.3308919,528,46,79,51,0
93028,14,10613,0,2,4,45.84027778,4.861111,2,8.641414141,138.6096632,116,36,42,26,0
8271,27,10613,1,0,0,39.025,4,2,7.707594937,94.1457961,645,30,78,24,0
134161,7,10613,0,0,0,36.375,4.134615,2,7.255633803,155.3022499,263,52,23,30,0
33052,95,10613,0,1,2,35.59375,3.6875,2,7.977564103,120.8886919,121,32,30,24,0
159007,5,10613,1,1,1,29.81666667,3.566667,2,6.316883117,66.62428791,290,30,32,24,0
41908,16,10613,1,1,4,36.56818182,4.068182,2,6.659917355,147.7287027,325,44,40,51,0
143447,20,10613,2,1,2,37.73863636,4.340909,2,6.86328125,165.9214825,105,44,40,53,0
185363,25,10613,0,0,2,27.8,3.257143,2,5.821428571,75.82637987,215,35,21,33,0
100324,2,10613,1,1,3,33.5,3.693878,2,7.062809917,130.5609756,141,49,68,48,0
75788,23,10613,1,0,0,36.81521739,4.434783,2,6.974615385,158.9323705,322,46,54,37,0
85574,24,10613,0,2,0,34.77840909,3.772727,2,6.783783784,143.9880481,218,44,58,24,0
37852,82,10613,0,0,0,34.90909091,4.878788,2,5.542035398,119.0347013,113,33,29,49,0
141679,5,10613,0,0,0,34.38095238,4.047619,0,6.491025641,149.5808207,43,42,18,39,0
60640,5,10613,0,1,2,43.21969697,5.727273,0,7.10733945,120.851866,303,33,17,24,0
36433,27,10613,1,0,0,37.69791667,4,2,7.3,83.41903556,207,24,76,42,0
157864,20,10613,1,0,0,40.4609375,4.46875,2,7.353125,116.5543541,203,32,70,39,0
80249,22,10613,2,3,0,40.91428571,4.085714,2,7.6625,140.0478552,216,35,51,21,0
