DAY_OF_WEEK,MENU_TYPE,TRUCK_BRAND_NAME,CITY,LOCATION,SHIFT,PROFIT
1,13,13,2,1185,1,117
1,1,1,2,1069,0,72.4
1,1,1,2,1045,1,77.65
1,7,7,2,1087,0,86.5
1,7,7,2,1164,1,89.75
1,14,14,2,1001,0,121.5
1,14,14,2,801,1,121.25
1,3,3,2,1110,0,106.5
1,3,3,2,1118,1,109.25
1,12,12,2,791,0,53.5
1,12,12,2,1099,1,61.5
1,2,2,2,936,0,94
1,2,2,2,1191,1,86.25
1,9,9,2,844,0,109.75
1,9,9,2,1151,1,120.25
1,10,10,2,792,0,107.5
1,10,10,2,940,1,118.25
1,5,5,2,1042,0,83.75
1,5,5,2,1231,1,81
1,8,8,2,1111,0,68
1,8,8,2,949,1,73.25
1,4,4,2,1158,0,118
1,4,4,2,845,1,128
1,11,11,2,1143,0,125.25
1,11,11,2,1165,1,151
1,6,6,2,1050,0,63.75
1,6,6,2,926,1,64
1,13,13,2,1125,0,124.25
1,13,13,2,1185,1,124
1,1,1,2,961,0,66.35
1,1,1,2,1145,1,67.75
1,7,7,2,1242,0,79.5
1,7,7,2,1205,1,79.25
1,14,14,2,1082,0,125.5
1,14,14,2,1234,1,120
1,3,3,2,1118,0,106.25
1,3,3,2,972,1,99
1,12,12,2,925,0,67.25
1,12,12,2,1219,1,60
1,2,2,2,1205,0,92.5
1,2,2,2,1116,1,102
1,9,9,2,976,0,114
1,9,9,2,841,1,114.75
1,10,10,2,969,0,105.25
1,10,10,2,874,1,99.75
1,5,5,2,970,0,74.5
1,5,5,2,1246,1,77.75
1,8,8,2,946,0,80.5
1,8,8,2,815,1,95.5
1,0,0,2,970,0,73.95
1,0,0,2,813,1,68.45
1,4,4,2,914,0,121.75
1,4,4,2,834,1,136.25
1,11,11,2,782,0,146
1,11,11,2,1224,1,144.25
1,6,6,2,1189,0,66.25
1,6,6,2,1054,1,65.25
1,13,13,2,884,0,112.5
1,13,13,2,1075,1,135.75
1,1,1,2,1146,0,74.95
1,1,1,2,965,1,69.9
1,7,7,2,1107,0,88.25
1,7,7,2,836,1,78
1,14,14,2,908,0,123.25
1,14,14,2,826,1,121.75
1,3,3,2,956,0,108.75
1,3,3,2,891,1,104.75
1,12,12,2,1220,0,61.25
1,12,12,2,901,1,66.5
1,2,2,2,812,0,84.75
1,2,2,2,843,1,102
1,9,9,2,1031,0,103
1,9,9,2,1085,1,103
1,10,10,2,976,0,97.5
1,10,10,2,1248,1,89
1,5,5,2,1157,0,96.75
1,5,5,2,929,1,94
1,8,8,2,788,0,77.25
1,8,8,2,829,1,77.75
1,0,0,2,1171,0,70.95
1,0,0,2,903,1,80.8
1,4,4,2,1054,0,141
1,4,4,2,1126,1,127.5
1,11,11,2,1159,0,149.5
1,11,11,2,1057,1,130.5
1,6,6,2,852,0,68.75
1,6,6,2,1125,1,64.75
1,13,13,2,1240,0,123.25
1,13,13,2,893,1,114.75
1,1,1,2,930,0,66.05
1,1,1,2,943,1,84.3
1,7,7,2,905,0,87.5
1,7,7,2,902,1,74.75
1,14,14,2,790,0,108
1,14,14,2,820,1,127.25
1,3,3,2,1049,0,96.25
1,3,3,2,1106,1,115.5
1,12,12,2,1010,0,80.25
1,12,12,2,786,1,71.25
1,2,2,2,978,0,91
1,2,2,2,1235,1,98.5
1,9,9,2,1198,0,113.75
1,9,9,2,870,1,105
1,10,10,2,816,0,92.75
1,10,10,2,1240,1,97.75
1,5,5,2,1165,0,88.25
1,5,5,2,1105,1,90.75
1,8,8,2,1122,0,83.75
1,8,8,2,1186,1,83.25
1,0,0,2,825,0,73.2
1,0,0,2,637,1,77.8
1,4,4,2,929,0,142.5
1,4,4,2,966,1,133.25
1,11,11,2,953,0,129.5
1,11,11,2,1143,1,146.75
1,6,6,2,1163,0,68.75
1,6,6,2,1061,1,67.75
1,13,13,2,934,0,100.75
1,13,13,2,1231,1,124.25
1,1,1,2,864,0,73.15
1,1,1,2,905,1,71.25
1,7,7,2,1105,0,87.25
1,7,7,2,1014,1,79.75
1,14,14,2,836,0,115
1,14,14,2,898,1,116.5
1,3,3,2,1204,0,107.25
1,3,3,2,868,1,100.25
1,12,12,2,956,0,64
1,12,12,2,828,1,71.25
1,2,2,2,976,0,104.25
1,2,2,2,1080,1,104.25
1,9,9,2,1055,0,113.5
1,9,9,2,848,1,121.75
1,10,10,2,1094,0,93.75
1,10,10,2,904,1,110.25
1,5,5,2,1109,0,90.5
1,5,5,2,1127,1,96.75
1,8,8,2,1179,0,84
1,8,8,2,1091,1,79.25
1,0,0,2,870,0,72.7
1,0,0,2,1196,1,73.3
1,4,4,2,1122,0,110.5
1,4,4,2,1135,1,137.5
1,11,11,2,1120,0,136.75
1,11,11,2,926,1,150.25
1,6,6,2,1032,0,65.25
1,6,6,2,1143,1,61.5
1,13,13,2,1174,0,134.5
1,13,13,2,1074,1,112.25
1,1,1,2,944,0,68.65
1,1,1,2,1014,1,84.15
1,7,7,2,891,0,99.75
1,7,7,2,801,1,91.5
1,14,14,2,1055,0,123.75
1,14,14,2,823,1,137.75
1,3,3,2,821,0,96.75
1,3,3,2,906,1,101.5
1,12,12,2,1051,0,77.75
1,12,12,2,1067,1,65.25
1,2,2,2,1033,0,109.25
1,2,2,2,920,1,96.25
1,9,9,2,971,0,111.5
1,9,9,2,1246,1,128.25
1,10,10,2,1158,0,101.5
1,10,10,2,1023,1,102.25
1,5,5,2,1048,0,89.25
1,5,5,2,1231,1,83.75
1,8,8,2,933,0,69.75
1,8,8,2,955,1,85.75
1,0,0,2,973,0,75.95
1,0,0,2,1187,1,80.2
1,4,4,2,882,0,122
1,4,4,2,1236,1,143.25
1,11,11,2,1125,0,143
1,11,11,2,987,1,149.5
1,6,6,2,1050,0,55
1,6,6,2,1164,1,61.5
1,13,13,2,935,0,116.25
1,13,13,2,913,1,112.5
1,1,1,2,878,0,66.6
1,1,1,2,1112,1,66.25
1,7,7,2,824,0,86.75
1,7,7,2,1233,1,81.25
1,14,14,2,1168,0,120
1,14,14,2,870,1,126.75
1,3,3,2,811,0,100.5
1,3,3,2,1188,1,98
1,12,12,2,1235,0,61.5
1,12,12,2,1008,1,73
1,2,2,2,1140,0,101.25
1,2,2,2,1063,1,106.75
1,9,9,2,1190,0,96.5
1,9,9,2,1234,1,112.25
1,10,10,2,841,0,107.25
1,10,10,2,1057,1,103.75
1,5,5,2,970,0,82.25
1,5,5,2,1021,1,95.25
1,8,8,2,931,0,80.25
1,8,8,2,1075,1,80.5
1,0,0,2,928,0,78.3
1,0,0,2,870,1,68.7
1,4,4,2,1085,0,126.25
1,4,4,2,1152,1,128.75
1,11,11,2,855,0,139.5
1,11,11,2,1040,1,140.25
1,6,6,2,954,0,58.25
1,6,6,2,1056,1,62.75
1,13,13,2,1020,0,111.5
1,13,13,2,961,1,116.25
1,1,1,2,1003,0,70.65
1,1,1,2,829,1,74.65
1,7,7,2,876,0,92
1,7,7,2,806,1,89.75
1,14,14,2,830,0,147.25
1,14,14,2,894,1,121.5
1,3,3,2,951,0,130
1,3,3,2,974,1,100
1,12,12,2,940,0,62.5
1,12,12,2,849,1,68.75
1,2,2,2,1177,0,94
1,2,2,2,1239,1,113.25
1,9,9,2,825,0,124.25
1,9,9,2,1052,1,109
1,10,10,2,974,0,111
1,10,10,2,906,1,136.25
1,5,5,2,801,0,75.25
1,5,5,2,1229,1,90.75
1,8,8,2,1002,0,81.25
1,8,8,2,1206,1,72.5
1,0,0,2,864,0,80.45
1,0,0,2,1052,1,86.55
1,4,4,2,784,0,124.25
1,4,4,2,876,1,132.75
1,11,11,2,1129,0,145.5
1,11,11,2,1243,1,125.5
1,6,6,2,887,0,67.25
1,6,6,2,1149,1,68.75
1,13,13,2,873,0,150.75
1,13,13,2,956,1,104.75
1,1,1,2,1199,0,67.65
1,1,1,2,871,1,74.75
1,7,7,2,823,0,78.5
1,7,7,2,819,1,83.75
1,14,14,2,1041,0,135.5
1,14,14,2,794,1,135.5
1,3,3,2,894,0,107.75
1,3,3,2,1201,1,109.75
1,12,12,2,1030,0,64
1,12,12,2,890,1,66.5
1,2,2,2,1051,0,90
1,2,2,2,1046,1,111.75
1,9,9,2,1021,0,118.5
1,9,9,2,1165,1,117.75
1,10,10,2,1162,0,99.25
1,10,10,2,1035,1,115.25
1,5,5,2,946,0,82
1,5,5,2,874,1,83
1,8,8,2,814,0,80.25
1,8,8,2,1215,1,76.25
1,0,0,2,1013,0,69.45
1,0,0,2,859,1,77.2
1,4,4,2,1116,0,126.25
1,4,4,2,1066,1,129.75
1,11,11,2,1003,0,119
1,11,11,2,1102,1,142
1,6,6,2,817,0,57.5
1,6,6,2,1058,1,59
1,13,13,2,941,0,100.75
1,13,13,2,1142,1,128
1,1,1,2,1161,0,67.65
1,1,1,2,1219,1,75.7
1,7,7,2,788,0,85
1,7,7,2,991,1,91.25
1,14,14,2,890,0,121.75
1,14,14,2,1064,1,127.25
1,3,3,2,917,0,99
1,3,3,2,911,1,104.75
1,12,12,2,833,0,59.75
1,12,12,2,980,1,71.75
1,2,2,2,1111,0,106.25
1,2,2,2,783,1,97
1,9,9,2,808,0,111.5
1,9,9,2,1207,1,112.25
1,10,10,2,840,0,114.75
1,10,10,2,847,1,111.25
1,5,5,2,886,0,96.75
1,5,5,2,955,1,81.25
1,8,8,2,805,0,72.25
1,8,8,2,1137,1,82.75
1,0,0,2,982,0,72.35
1,0,0,2,1053,1,83.7
1,4,4,2,883,0,124
1,4,4,2,862,1,134.5
1,11,11,2,1184,0,147.75
1,11,11,2,910,1,164.5
1,6,6,2,1193,0,61.5
1,6,6,2,1120,1,77.75
1,13,13,2,1210,0,134.25
1,13,13,2,906,1,114.5
1,1,1,2,1081,0,55.85
1,1,1,2,1016,1,71.25
1,7,7,2,1226,0,74.75
1,7,7,2,917,1,81.5
1,14,14,2,1047,0,109.75
1,14,14,2,1205,1,132.75
1,3,3,2,784,0,101.25
1,3,3,2,974,1,112.75
1,12,12,2,794,0,62.25
1,12,12,2,843,1,70.5
1,2,2,2,1154,0,101.25
1,2,2,2,1172,1,100.5
1,9,9,2,807,0,113.75
1,9,9,2,1183,1,103.25
1,10,10,2,987,0,104
1,10,10,2,1159,1,98.25
1,5,5,2,857,0,90.75
1,5,5,2,977,1,79.75
1,8,8,2,1046,0,74
1,8,8,2,1238,1,65.75
1,0,0,2,888,0,71.2
1,0,0,2,1104,1,82.8
1,4,4,2,1228,0,119.25
1,4,4,2,1028,1,120.25
1,11,11,2,879,0,129
1,11,11,2,1029,1,137.25
1,6,6,2,832,0,58.25
1,6,6,2,897,1,67.75
1,13,13,2,1140,0,128
1,13,13,2,1011,1,111.5
1,1,1,2,1246,0,68.5
1,1,1,2,875,1,76.75
1,7,7,2,993,0,83.75
1,7,7,2,1137,1,81.25
1,14,14,2,1137,0,125.5
1,14,14,2,1121,1,120
1,3,3,2,1107,0,99.5
1,3,3,2,783,1,113.5
1,12,12,2,1195,0,74.25
1,12,12,2,793,1,67.25
1,2,2,2,1056,0,100.5
1,2,2,2,1159,1,98.75
1,9,9,2,1243,0,124.75
1,9,9,2,1105,1,116.25
1,10,10,2,1053,0,100
1,10,10,2,1111,1,120.75
1,5,5,2,811,0,94.75
1,5,5,2,993,1,91.25
1,8,8,2,1223,0,77.25
1,8,8,2,1236,1,75
1,0,0,2,877,0,70.7
1,0,0,2,1050,1,83.05
1,4,4,2,931,0,125
1,4,4,2,826,1,138.75
1,11,11,2,1118,0,144.25
1,11,11,2,873,1,137
1,6,6,2,941,0,73.75
1,6,6,2,1044,1,67.25
1,13,13,2,1121,0,104.5
1,13,13,2,974,1,124
1,1,1,2,937,0,72.35
1,1,1,2,1053,1,78.35
1,7,7,2,1221,0,79
1,7,7,2,1035,1,105.75
1,14,14,2,1035,0,113
1,14,14,2,942,1,119
1,3,3,2,894,0,110.5
1,3,3,2,925,1,124.5
1,12,12,2,821,0,63.75
1,12,12,2,1055,1,63.75
1,2,2,2,1140,0,106.75
1,2,2,2,1068,1,109.75
1,9,9,2,943,0,117.75
1,9,9,2,1091,1,132.75
1,10,10,2,903,0,103.75
1,10,10,2,788,1,114.75
1,5,5,2,1132,0,83.25
1,5,5,2,908,1,89.25
1,8,8,2,791,0,81.75
1,8,8,2,787,1,79.25
1,0,0,2,1238,0,72.95
1,0,0,2,1036,1,76.95
1,4,4,2,1154,0,135.25
1,4,4,2,815,1,127.75
1,11,11,2,1213,0,125.5
1,11,11,2,848,1,139
1,6,6,2,1242,0,63.75
1,6,6,2,1082,1,72.25
1,13,13,2,986,0,118.5
1,13,13,2,1140,1,144.5
1,1,1,2,1202,0,68.75
1,1,1,2,1001,1,79.3
1,7,7,2,1111,0,78.25
1,7,7,2,896,1,89.25
1,14,14,2,1021,0,139.5
1,14,14,2,805,1,139.25
1,3,3,2,1054,0,107.25
1,3,3,2,783,1,112.25
1,12,12,2,1129,0,64.75
1,12,12,2,1244,1,66.25
1,2,2,2,1122,0,94.75
1,2,2,2,1174,1,102
1,9,9,2,871,0,98
1,9,9,2,1229,1,128
1,10,10,2,1236,0,101
1,10,10,2,1240,1,108.25
1,5,5,2,903,0,90.75
1,5,5,2,791,1,108.75
1,8,8,2,976,0,79.25
1,8,8,2,1201,1,91.5
1,0,0,2,1066,0,76.3
1,0,0,2,1083,1,80.55
1,4,4,2,1143,0,118.75
1,4,4,2,1127,1,128
1,11,11,2,1189,0,146.5
1,11,11,2,1202,1,143.75
1,6,6,2,1225,0,62.25
1,6,6,2,853,1,68.75
1,13,13,2,826,0,125
1,13,13,2,797,1,127.75
1,1,1,2,1077,0,69
1,1,1,2,1062,1,85.5
1,7,7,2,1136,0,91.25
1,7,7,2,819,1,83
1,14,14,2,949,0,126.25
1,14,14,2,1145,1,132.75
1,3,3,2,1083,0,116.25
1,3,3,2,992,1,136.25
1,12,12,2,846,0,59
1,12,12,2,1244,1,66.25
1,2,2,2,1075,0,101.75
1,2,2,2,832,1,93.75
1,9,9,2,1011,0,100.5
1,9,9,2,1020,1,104.25
1,10,10,2,811,0,109.75
1,10,10,2,936,1,116
1,5,5,2,1114,0,88.5
1,5,5,2,1209,1,103.75
1,8,8,2,1055,0,84
1,8,8,2,839,1,80.5
1,0,0,2,1002,0,77.7
1,0,0,2,1144,1,79.95
1,4,4,2,1042,0,130
1,4,4,2,1114,1,135.25
1,11,11,2,860,0,138.75
1,11,11,2,1159,1,131.5
1,6,6,2,1183,0,55.75
1,6,6,2,890,1,63.75
1,13,13,2,1055,0,112.5
1,13,13,2,1000,1,126.5
1,1,1,2,947,0,63
1,1,1,2,969,1,67.65
1,7,7,2,956,0,96.25
1,7,7,2,1244,1,86.75
1,14,14,2,1077,0,112.75
1,14,14,2,832,1,114
1,3,3,2,1224,0,107.25
1,3,3,2,801,1,114.75
1,12,12,2,1135,0,60.5
1,12,12,2,830,1,65
1,2,2,2,880,0,94
1,2,2,2,898,1,111.75
1,9,9,2,966,0,106
1,9,9,2,1046,1,117.75
1,10,10,2,1206,0,111.25
1,10,10,2,1041,1,103.75
1,5,5,2,1229,0,88.25
1,5,5,2,1213,1,90.75
1,8,8,2,1160,0,69.75
1,8,8,2,938,1,78
1,0,0,2,885,0,81.55
1,0,0,2,1068,1,75.8
1,4,4,2,1128,0,95
1,4,4,2,806,1,124.75
1,11,11,2,876,0,167
1,11,11,2,1232,1,136
1,6,6,2,990,0,64.75
1,6,6,2,881,1,65.5
1,13,13,2,1125,0,120.75
1,13,13,2,850,1,133.5
1,1,1,2,1012,0,61.4
1,1,1,2,824,1,72.25
1,7,7,2,952,0,79
1,7,7,2,991,1,74.5
1,14,14,2,1093,0,105.25
1,14,14,2,1113,1,130.75
1,3,3,2,1108,0,92.25
1,3,3,2,1031,1,101.5
1,12,12,2,1209,0,58.75
1,12,12,2,894,1,63.25
1,2,2,2,1052,0,84
1,2,2,2,998,1,82.5
1,9,9,2,1150,0,122
1,9,9,2,844,1,118
1,10,10,2,1094,0,104
1,10,10,2,1105,1,97.5
1,5,5,2,1074,0,79
1,5,5,2,1085,1,87.25
1,8,8,2,1017,0,82.5
1,8,8,2,1097,1,90.75
1,0,0,2,880,0,74.15
1,0,0,2,1173,1,76.45
1,4,4,2,1212,0,130.25
1,4,4,2,1081,1,124.25
1,11,11,2,1197,0,127.75
1,11,11,2,1033,1,133
1,6,6,2,1014,0,72.25
1,6,6,2,1218,1,57.25
1,13,13,2,1073,0,120.25
1,13,13,2,887,1,116.25
1,1,1,2,1148,0,70.35
1,1,1,2,1043,1,71.35
1,7,7,2,997,0,75.25
1,7,7,2,941,1,79
1,14,14,2,1199,0,121.5
1,14,14,2,1231,1,130.75
1,3,3,2,1076,0,123.75
1,3,3,2,1047,1,105.25
1,12,12,2,815,0,56
1,12,12,2,1198,1,65
1,2,2,2,1107,0,86.25
1,2,2,2,790,1,102.75
1,9,9,2,1050,0,97.25
1,9,9,2,1146,1,124.75
1,10,10,2,1074,0,117
1,10,10,2,1038,1,117
1,5,5,2,1015,0,68.25
1,5,5,2,967,1,86.25
1,8,8,2,989,0,64.5
1,8,8,2,1170,1,70
1,0,0,2,926,0,75.7
1,0,0,2,1016,1,76.55
1,4,4,2,939,0,126
1,4,4,2,1130,1,137.5
1,11,11,2,1119,0,131
1,11,11,2,1121,1,132
1,6,6,2,1052,0,64
1,6,6,2,901,1,68
1,13,13,2,815,0,124
1,13,13,2,893,1,126.5
1,1,1,2,1059,0,67.75
1,1,1,2,909,1,72.75
1,7,7,2,863,0,69.25
1,7,7,2,904,1,82
1,14,14,2,895,0,122
1,14,14,2,906,1,112.5
1,3,3,2,1124,0,98
1,3,3,2,917,1,102.75
1,12,12,2,984,0,58.25
1,12,12,2,930,1,59.75
1,2,2,2,922,0,96.25
1,2,2,2,850,1,100
1,9,9,2,783,0,124.75
1,9,9,2,1165,1,113.75
1,10,10,2,843,0,96.25
1,10,10,2,1233,1,117.25
1,5,5,2,873,0,88.25
1,5,5,2,1210,1,75.25
1,8,8,2,1110,0,76.5
1,8,8,2,902,1,84.25
1,0,0,2,1245,0,66.45
1,0,0,2,791,1,68.95
1,4,4,2,971,0,120
1,4,4,2,1107,1,137.25
1,11,11,2,1084,0,132.5
1,11,11,2,1197,1,122.5
1,6,6,2,820,0,71.25
1,6,6,2,1024,1,76.25
1,13,13,2,1123,0,134
1,13,13,2,1216,1,105.5
1,1,1,2,934,0,71.45
1,1,1,2,1243,1,66.25
1,7,7,2,756,0,83.25
1,7,7,2,946,1,88.75
1,14,14,2,1028,0,113
1,14,14,2,814,1,133.5
1,3,3,2,1103,0,106.25
1,3,3,2,858,1,119
1,12,12,2,1008,0,66.25
1,12,12,2,1044,1,68.75
1,2,2,2,1109,0,108.25
1,2,2,2,979,1,100
1,9,9,2,1000,0,131.25
1,9,9,2,1021,1,96.25
1,10,10,2,980,0,95.5
1,10,10,2,980,1,109.25
1,5,5,2,1044,0,76
1,5,5,2,992,1,96.75
1,8,8,2,976,0,69.25
1,8,8,2,866,1,69
1,0,0,2,1167,0,70.95
1,0,0,2,804,1,83.05
1,4,4,2,896,0,124
1,4,4,2,933,1,147
1,11,11,2,1029,0,140.5
1,11,11,2,1120,1,157.5
1,6,6,2,1164,0,59
1,6,6,2,1172,1,66.25
1,13,13,2,975,0,114.75
1,13,13,2,950,1,124
1,1,1,2,1158,0,71
1,1,1,2,1175,1,72.85
1,7,7,2,1042,0,97
1,7,7,2,1101,1,88.75
1,14,14,2,935,0,130.75
1,14,14,2,824,1,132.25
1,3,3,2,864,0,95.75
1,3,3,2,1031,1,104
1,12,12,2,858,0,68.75
1,12,12,2,1146,1,62.25
1,2,2,2,823,0,91
1,2,2,2,1063,1,112.25
1,9,9,2,978,0,122.5
1,9,9,2,1001,1,116
1,10,10,2,1197,0,90.5
1,10,10,2,974,1,105.25
1,5,5,2,1121,0,101.5
1,5,5,2,1111,1,88.5
1,8,8,2,1077,0,65.25
1,8,8,2,1136,1,69.75
1,0,0,2,1168,0,71.05
1,0,0,2,1052,1,78.45
1,4,4,2,1230,0,114.25
1,4,4,2,869,1,107
1,11,11,2,1129,0,139
1,11,11,2,1183,1,136.75
1,6,6,2,791,0,64
1,6,6,2,1110,1,68.75
1,13,13,2,920,0,121.75
1,13,13,2,1244,1,128
1,1,1,2,1094,0,64.6
1,1,1,2,1220,1,65.4
1,7,7,2,1087,0,81.5
1,7,7,2,756,1,86.25
1,14,14,2,895,0,119.75
1,14,14,2,787,1,115
1,3,3,2,854,0,93
1,3,3,2,1193,1,108.75
1,12,12,2,844,0,66.5
1,12,12,2,928,1,68.75
1,2,2,2,941,0,87.25
1,2,2,2,794,1,104.25
1,9,9,2,840,0,99.5
1,9,9,2,2114,1,122.25
1,10,10,2,902,0,101.25
1,10,10,2,1199,1,104.5
1,5,5,2,785,0,89.25
1,5,5,2,1237,1,99.25
1,8,8,2,987,0,74.25
1,8,8,2,1176,1,72.5
1,0,0,2,1243,0,84.4
1,0,0,2,807,1,78.2
1,4,4,2,1105,0,125
1,4,4,2,892,1,118.75
1,11,11,2,939,0,145.75
1,11,11,2,1057,1,156
1,6,6,2,877,0,71
1,6,6,2,848,1,70.25
1,13,13,2,810,0,105.5
1,13,13,2,814,1,114.75
1,1,1,2,852,0,72.6
1,1,1,2,1014,1,79.7
1,7,7,2,1080,0,86.25
1,7,7,2,2114,1,81.5
1,14,14,2,1147,0,117
1,14,14,2,1058,1,144.75
1,3,3,2,1118,0,103.75
1,3,3,2,1119,1,116.25
1,12,12,2,1110,0,71.75
1,12,12,2,960,1,68
1,2,2,2,1223,0,102.25
1,2,2,2,1159,1,101.5
1,9,9,2,1197,0,120
1,9,9,2,783,1,120.25
1,10,10,2,1130,0,98.5
1,10,10,2,953,1,105.75
1,5,5,2,1113,0,73.75
1,5,5,2,918,1,81.5
1,8,8,2,1121,0,71.5
1,8,8,2,1011,1,88.25
1,0,0,2,904,0,76.2
1,0,0,2,872,1,87.55
1,4,4,2,936,0,127.75
1,4,4,2,966,1,141
1,11,11,2,1232,0,154.25
1,11,11,2,962,1,151.75
1,6,6,2,1085,0,67.75
1,6,6,2,1065,1,68.75
1,13,13,2,1047,0,152.75
1,13,13,2,1152,1,123
1,1,1,2,1140,0,61.65
1,1,1,2,899,1,80.1
1,7,7,2,841,0,71
1,7,7,2,1235,1,92.25
1,14,14,2,989,0,109.75
1,14,14,2,1054,1,121.5
1,3,3,2,1196,0,103.5
1,3,3,2,811,1,115.75
1,12,12,2,1009,0,60
1,12,12,2,1113,1,70.25
1,2,2,2,1117,0,107.75
1,2,2,2,830,1,102
1,9,9,2,973,0,112.25
1,9,9,2,818,1,116.25
1,10,10,2,1077,0,120.25
1,10,10,2,843,1,110.75
1,5,5,2,865,0,83.75
1,5,5,2,1139,1,91.5
1,8,8,2,984,0,74.75
1,8,8,2,983,1,82.75
1,0,0,2,1093,0,72.95
1,0,0,2,787,1,86.3
1,4,4,2,872,0,123
1,4,4,2,827,1,126.5
1,11,11,2,1159,0,141.5
1,11,11,2,883,1,132.5
1,6,6,2,795,0,72.75
1,6,6,2,1090,1,60.5
1,13,13,2,1008,0,131.25
1,13,13,2,1141,1,135.75
1,1,1,2,1172,0,73.65
1,1,1,2,1185,1,71.15
1,7,7,2,969,0,90.75
1,7,7,2,1120,1,82.75
1,14,14,2,1091,0,112.5
1,14,14,2,853,1,117.5
1,3,3,2,818,0,105.5
1,3,3,2,1018,1,121.75
1,12,12,2,1248,0,62.75
1,12,12,2,1200,1,72.75
1,2,2,2,990,0,115.5
1,2,2,2,1068,1,111.75
1,9,9,2,1006,0,120.75
1,9,9,2,1098,1,115.25
1,10,10,2,1038,0,107.25
1,10,10,2,1221,1,93
1,5,5,2,965,0,81.25
1,5,5,2,1110,1,87.5
1,8,8,2,1120,0,73.5
1,8,8,2,959,1,89.25
1,0,0,2,787,0,81.55
1,0,0,2,783,1,80.7
1,4,4,2,1094,0,118
1,4,4,2,926,1,125
1,11,11,2,803,0,133.75
1,11,11,2,989,1,141
1,6,6,2,863,0,73.5
1,6,6,2,1025,1,68.75
1,13,13,2,1134,0,134.25
1,13,13,2,2114,1,146
1,1,1,2,970,0,73.75
1,1,1,2,1166,1,74.4
1,7,7,2,922,0,78.5
1,7,7,2,1034,1,83.75
1,14,14,2,756,0,123.75
1,14,14,2,1241,1,125.75
1,3,3,2,1100,0,108.75
1,3,3,2,1244,1,121.25
1,12,12,2,945,0,55
1,12,12,2,1180,1,72.75
1,2,2,2,1023,0,94.75
1,2,2,2,992,1,93.75
1,9,9,2,868,0,113.75
1,9,9,2,911,1,115.25
1,10,10,2,1218,0,99.75
1,10,10,2,1047,1,107
1,5,5,2,928,0,86.75
1,5,5,2,855,1,97.75
1,8,8,2,1011,0,73.75
1,8,8,2,1246,1,79.5
1,0,0,2,1151,0,69.45
1,0,0,2,1106,1,69.7
1,4,4,2,1029,0,127.5
1,4,4,2,1156,1,147.75
1,11,11,2,912,0,148.5
1,11,11,2,931,1,147.25
1,6,6,2,915,0,64
1,6,6,2,865,1,59.75
1,13,13,2,1040,0,114
1,13,13,2,986,1,125.5
1,1,1,2,1105,0,69.35
1,1,1,2,997,1,71.4
1,7,7,2,1234,0,84.75
1,7,7,2,954,1,85.75
1,14,14,2,1114,0,118.75
1,14,14,2,783,1,135.25
1,3,3,2,890,0,104.75
1,3,3,2,905,1,128.25
1,12,12,2,921,0,66.5
1,12,12,2,1130,1,68.75
1,2,2,2,1087,0,94.75
1,2,2,2,1109,1,110.25
1,9,9,2,959,0,110.75
1,9,9,2,1177,1,107.5
1,10,10,2,847,0,112.5
1,10,10,2,974,1,108
1,5,5,2,874,0,83.75
1,5,5,2,1086,1,114
1,8,8,2,1229,0,84.75
1,8,8,2,1150,1,79.75
1,0,0,2,959,0,83.05
1,0,0,2,1238,1,83.3
1,4,4,2,1231,0,127.75
1,4,4,2,880,1,136.75
1,11,11,2,1188,0,146
1,11,11,2,899,1,158.75
1,6,6,2,917,0,72.75
1,6,6,2,966,1,66.25
1,13,13,2,1034,0,138.25
1,13,13,2,828,1,118.5
1,1,1,2,810,0,69.85
1,1,1,2,875,1,69.5
1,7,7,2,1228,0,82
1,7,7,2,958,1,78.5
1,14,14,2,1075,0,114.5
1,14,14,2,1128,1,130.75
1,3,3,2,891,0,102.75
1,3,3,2,867,1,101.25
1,12,12,2,1137,0,67.5
1,12,12,2,1017,1,61.25
1,2,2,2,1067,0,97.5
1,2,2,2,864,1,103.75
1,9,9,2,1136,0,113.75
1,9,9,2,814,1,118.5
1,10,10,2,965,0,98.25
1,10,10,2,1177,1,99.75
1,5,5,2,1197,0,116.75
1,5,5,2,1227,1,89.25
1,8,8,2,864,0,81.25
1,8,8,2,799,1,84.25
1,0,0,2,637,0,75.55
1,0,0,2,901,1,79.7
1,4,4,2,897,0,117.75
1,4,4,2,1075,1,133
1,11,11,2,956,0,119.25
1,11,11,2,868,1,158.5
1,6,6,2,1017,0,60
1,6,6,2,1241,1,65.5
1,13,13,2,980,0,124
1,13,13,2,1112,1,131
1,1,1,2,812,0,68.4
1,1,1,2,889,1,65.45
1,7,7,2,829,0,80
1,7,7,2,804,1,90
1,14,14,2,914,0,115
1,14,14,2,1193,1,110.25
1,3,3,2,1100,0,103.75
1,3,3,2,1060,1,125
1,12,12,2,1105,0,66.25
1,12,12,2,1071,1,76.25
1,2,2,2,1213,0,126.25
1,2,2,2,942,1,93.75
1,9,9,2,1196,0,115.25
1,9,9,2,1218,1,116.25
1,10,10,2,1215,0,114.75
1,10,10,2,842,1,106.25
1,5,5,2,848,0,83.75
1,5,5,2,969,1,89
1,8,8,2,955,0,72.5
1,8,8,2,791,1,69.75
1,0,0,2,840,0,77.45
1,0,0,2,895,1,79.8
1,4,4,2,927,0,140
1,4,4,2,1075,1,140.5
